,c_id,user_name,thread_id,comment_date,is_reaction_comment,reactions_kind,personas_kind
1539,c2485048582,ChristyinAK,a55004242,02/12/2015,True,vomit,author_child
1540,c2485055061,fallpumpkin,a55222963,02/12/2015,True,fever,author_child
1541,c2485325690,madiw86,a55263043,02/14/2015,True,lethargy,author_child
1542,c2485397423,Ashleyfoley12,a55242031,02/15/2015,True,lethargy,author_child
1543,c2485620505,chapman.caseylynn,a55313710,02/17/2015,True,reaction,author_child
1544,c2485721957,NY Kathleenie,a55332184,02/18/2015,False,,
1545,c2485737502,Monteria414,a55332184,02/18/2015,True,"fever, rash","unclear, author_child"
1546,c2485892175,Chelse282,a55361632,02/19/2015,True,lethargy,author_child
1547,c2486286627,kmcutler,a55421887,02/23/2015,True,reaction,author
1548,c2486736143,SarahLynnbaby#1,a55492561,02/26/2015,True,fever,author_child
1549,c2486740812,ParkerAustinsmama,a55496410,02/26/2015,True,,author_child
1550,c2487061558,Allie6272,a55547233,03/01/2015,True,pain,author
1551,c2487073313,inwood27,a55547233,03/01/2015,True,"fever, pain",author
1552,c2487105916,MaeganM92,a55538749,03/02/2015,True,pain,author_child
1553,c2487286914,megb0204,a55584784,03/03/2015,True,pain,author_child
1554,c2487397265,ashjor1,a55602847,03/04/2015,True,pain,author
1555,c2487454759,bluerose154,a55611268,03/04/2015,False,,
1556,c2487882024,BillyG13,a55679191,03/08/2015,True,rash,author_child
1557,c2488031494,BabyCatMama,a55701463,03/09/2015,False,,
1558,c2488052671,andreacg,a55707913,03/10/2015,True,pain,author
1559,c2488116246,gina5677,a55720063,03/10/2015,True,pain,author
1560,c2488284919,babybethey,a55746865,03/11/2015,True,pain,author_child
1561,c2489195700,TandA0526,a55897597,03/19/2015,False,,
1562,c2489372036,mom2erica,a55918213,03/21/2015,True,reaction,unclear
1563,c2489676315,Chelsb12,a55976257,03/24/2015,True,allergic reaction,author
1564,c2489779565,mommabearlove23,a55993954,03/25/2015,True,,author_child
1565,c2489878749,SebsMommy15,a56004562,03/25/2015,False,,
1566,c2490036096,Artgurliee,a56036164,03/27/2015,False,,
1567,c2490123780,blushla,a56036164,03/27/2015,False,,
1568,c2490541235,Ashalways324,a56116423,03/31/2015,True,lethargy,author_child
1569,c2490704943,Dutra1,a48770725,04/02/2015,True,pain,author
1570,c2490732877,jmay83,a56145496,04/02/2015,True,fever,author_child
1571,c2491177855,MissFuddleDeeDuddle,a56212888,04/07/2015,True,spot,author_child
1572,c2491312452,Nmbr2intheoven,a56245636,04/08/2015,True,pain,author
1573,c2491560790,sofla84,a56276065,04/10/2015,True,fever,unclear
1574,c2491672503,lisasugar,a56276743,04/11/2015,True,reaction,unclear
1575,c2491727756,enfilin,a56308453,04/12/2015,True,fever,author_child
1576,c2491958663,Jellybean1229,a56351176,04/14/2015,False,,
1577,c2492203491,MoonMotherGrey,a56389489,04/16/2015,True,reaction,author_child
1578,c2492282566,tehath,a56403892,04/16/2015,False,,
1579,c2492283920,basbee317,a56403892,04/16/2015,True,pain,author
1580,c2492462201,Kuz6954,a56427682,04/18/2015,True,pain,author_child
1581,c2492679046,Ivorytusks,a56464102,04/20/2015,True,"reaction, spot","unclear, author_child"
1582,c2492851258,mrsmoya021712,a56494879,04/21/2015,True,pain,author_child
1583,c2492877922,82sapphire,a56499397,04/22/2015,False,,
1584,c2492938503,msrider,a56494879,04/22/2015,True,"fever, fussy, pain",author_child
1585,c2493021052,Nicoledani,a56523175,04/23/2015,True,fever,author_child
1586,c2493030870,JRC89,a56524681,04/23/2015,True,"fever, seizure",unclear
1587,c2493054364,Nuggetsmommy10,a56528263,04/23/2015,True,"pain, fussy","author_child, author"
1588,c2493058400,ajbmom14,a56528701,04/23/2015,True,reaction,author
1589,c2493456572,Samanthaklod,a56591302,04/27/2015,True,,author
1590,c2493539383,Orchids13,a56578981,04/28/2015,True,"fever, fussy",unclear
1591,c2493911121,britNsam15,a56667052,05/01/2015,True,pain,author
1592,c2494053040,Jody82NC,a56687152,05/02/2015,True,fussy,unclear
1593,c2494305869,Nikki-ticky-tock,a56716084,05/05/2015,True,seizure,author_child
1594,c2494468640,tibbar75,a56741461,05/06/2015,True,fever,unclear
1595,c2494469826,Noah'sMom55,a56758870,05/06/2015,True,,unclear
1596,c2494472225,caylins,a56761924,05/06/2015,True,fever,author
1597,c2494742529,lilred1026,a56800834,05/09/2015,True,diarrhea,author_child
1598,c2495101438,travelingirl17,a56852236,05/12/2015,True,"diarrhea, headache",author
1599,c2495174676,Mamajosiedrick,a56881072,05/13/2015,True,reaction,author_child
1600,c2495354898,brunettel0ve,a56907559,05/15/2015,False,,
1601,c2495389267,queenofthegingers,a56914921,05/15/2015,True,pain,author
1602,c2495555808,frat248,a56935012,05/17/2015,True,lump,author_child
1603,c2495667663,Sarnott11,a56961577,05/18/2015,True,"pain, fussy",author_child
1604,c2495671570,RedReznikov,a56961640,05/18/2015,True,fussy,unclear
1605,c2495671980,pixie6800,a56961577,05/18/2015,True,fever,author_child
1606,c2495854218,ddentzau,a56961721,05/20/2015,True,reaction,author_child
1607,c2495873321,Storkplz,a56997040,05/20/2015,True,"reaction, headache",author
1608,c2496008354,Rd1027,a57018238,05/21/2015,True,fever,author_child
1609,c2496253635,Mononymously,a57056545,05/23/2015,True,fussy,author_child
1610,c2496253898,htbabycakes,a57056545,05/23/2015,True,fever,author_child
1611,c2496348232,SitaSou,a57053752,05/25/2015,True,,author_child
1612,c2496483251,MelT0203,a57077620,05/26/2015,True,reaction,unclear
1613,c2496773799,crst9305,a57142444,05/28/2015,True,lump,author
1614,c2497007505,ElizabethTudor1,a57181459,05/31/2015,True,lump,author_child
1615,c2497235799,noodlebox1,a57219817,06/02/2015,False,,
1616,c2497331521,RejoinedBBC,a57235093,06/03/2015,False,,
1617,c2497331987,Cyanthon,a57235093,06/03/2015,True,fever,author_child
1618,c2497385544,ThriftyDreamer,a57237787,06/03/2015,True,pain,unclear
1619,c2497406506,galaxyrum,a57235093,06/03/2015,False,,
1620,c2497433125,kristinaanitsirk,a57223339,06/04/2015,True,fever,author_child
1621,c2497466397,HeeeyJude,a57226210,06/04/2015,True,reaction,author
1622,c2497477140,smdack,a57257917,06/04/2015,True,lethargy,author_child
1623,c2497575460,Koi88,a57273211,06/05/2015,True,"reaction, side effect","unclear, author_child"
1624,c2497737883,Banza27,a57297409,06/07/2015,True,,unclear
1625,c2497945248,Klasmommy10,a57332842,06/09/2015,True,"fever, fussy","unclear, author_child"
1626,c2498162702,captainten,a57366169,06/10/2015,True,fever,author_child
1627,c2498198193,Annadez,a57358774,06/11/2015,True,fussy,author_child
1628,c2498358985,Ljbryan407,a57396592,06/12/2015,True,fussy,author_child
1629,c2498629706,CarrieC777,a57429304,06/15/2015,True,"reaction, fever",author
1630,c2498964039,Mnharrell86,a57495403,06/18/2015,True,"reaction, fever, fussy","unclear, author_child"
1631,c2498967896,El Capitán,a57494323,06/18/2015,True,reaction,author
1632,c2499052414,arielturnip,a57509227,06/19/2015,False,,
1633,c2499111711,mrshaleyjames,a57516217,06/19/2015,False,,
1634,c2499330844,EmmaKatesMommaBear,a56961427,06/21/2015,True,fussy,author_child
1635,c2499410442,1stone2015,a57562291,06/22/2015,True,reaction,author
1636,c2499533044,KJHague,a57578602,06/23/2015,False,,
1637,c2499595962,lisaps44,a57584098,06/24/2015,False,,
1638,c2499633145,momiver,a57578602,06/24/2015,True,seizure,author_child
1639,c2499693294,MrsKmommy22,a57608044,06/25/2015,True,reaction,author_child
1640,c2499804809,labagility,a57626152,06/26/2015,True,rash,unclear
1641,c2500218055,Dgiusto6,a57690748,06/30/2015,True,fever,author_child
1642,c2500236207,omnomnomnivor,a57696907,06/30/2015,True,"reaction, pain, fever",author
1643,c2500298754,CharliesSissy,a57700309,06/30/2015,True,injury,unclear
1644,c2500343755,Jme1008,a57714028,07/01/2015,True,reaction,author_child
1645,c2500358238,RubieBear,a57704854,07/01/2015,True,reaction,unclear
1646,c2500367789,caliblonde6,a57700309,07/01/2015,False,,
1647,c2500400620,MaeganM92,a57714688,07/01/2015,False,,
1648,c2500668456,lilithmoon,a57766183,07/04/2015,True,reaction,others
1649,c2501094390,Round2AMA,a57841024,07/08/2015,True,,author_child
1650,c2501251328,Youmeandbaby2,a57866698,07/10/2015,True,reaction,author_child
1651,c2501343754,Tisiphonie,a57590044,07/10/2015,True,reaction,author_child
1652,c2501443237,Happygoprayerful,a57893914,07/12/2015,True,pain,author
1653,c2501447071,bennmommy,a57893914,07/12/2015,True,pain,author
1654,c2501704104,LouiseL22,a57943552,07/14/2015,True,fever,author_child
1655,c2501840360,CKS1115,a57961561,07/15/2015,True,injury,"others, others"
1656,c2502065985,Lizcong,a58003972,07/17/2015,True,fever,author_child
1657,c2502146351,Sammyjean2015,a57991033,07/18/2015,False,,
1658,c2502605219,Dani Toland,a58085851,07/22/2015,True,"fever, pain, rash","unclear, author_child, author"
1659,c2502981234,mymiracleboy1,a58155319,07/26/2015,True,pain,unclear
1660,c2503171464,Kristy RJ,a58191184,07/28/2015,True,rash,unclear
1661,c2503259874,JustAMama2013,a58208842,07/29/2015,False,,
1662,c2503297236,artisticheart,a58217815,07/29/2015,True,"fever, fussy",author_child
1663,c2503400168,Radzila,a58235461,07/30/2015,True,lethargy,author
1664,c2503400669,TinyVae,a58235461,07/30/2015,True,fussy,author_child
1665,c2503759687,Dharma97,a58296862,08/03/2015,False,,
1666,c2503792864,willbemomoftwo,a58302874,08/03/2015,True,fussy,author_child
1667,c2503880049,breleste1,a58298623,08/04/2015,False,,
1668,c2503989623,KmS1019,a58337314,08/05/2015,True,reaction,author_child
1669,c2504028117,Foofoomama,a58341793,08/05/2015,True,reaction,author_child
1670,c2504052988,MsMeeka4U,a58347130,08/05/2015,True,fussy,author_child
1671,c2504126844,Samanthalpalmer,a58358293,08/06/2015,True,pain,unclear
1672,c2504283531,DoreneFaith11,a58371826,08/07/2015,True,pain,author
1673,c2504346038,Mcaraway14,a58282246,08/08/2015,True,rash,author_child
1674,c2504534784,alieamp,a58423549,08/10/2015,False,,
1675,c2504596884,omnomnomnivor,a58433728,08/10/2015,True,pain,author
1676,c2504604165,Mirrormasc09,a58434871,08/11/2015,False,,
1677,c2504672931,jamita22,a58447018,08/11/2015,True,fever,author
1678,c2504686552,LisP78,a58447018,08/11/2015,True,reaction,author
1679,c2504803732,Newneglandgirl54,a58447018,08/12/2015,True,fever,author
1680,c2504868428,lyndsey_p,a58480351,08/13/2015,True,fever,author_child
1681,c2504869855,PregoCloud,a58480351,08/13/2015,True,"fever, fussy",author_child
1682,c2504870919,Hbailey09,a58480351,08/13/2015,False,,
1683,c2505051684,ChickenFarmerMom,a58505644,08/15/2015,True,"reaction, pain","author, author_child"
1684,c2505484170,rolltide220,a58579513,08/19/2015,True,fussy,author_child
1685,c2505519092,Allie6272,a58515877,08/19/2015,True,,unclear
1686,c2505646830,KimFrances,a58608460,08/20/2015,True,pain,unclear
1687,c2506428911,wolfpackmama15,a58729528,08/28/2015,False,,
1688,c2506535617,PercyPie,a58752862,08/29/2015,False,,
1689,c2506675292,peruvnmami,a58776805,08/31/2015,False,,
1690,c2506725857,Allsmilesxox,a58765147,08/31/2015,True,fever,author_child
1691,c2507066588,mariadrz,a58839238,09/03/2015,True,reaction,unclear
1692,c2507071122,pbear2001,a58843009,09/03/2015,True,fever,unclear
1693,c2507102038,mmcookies,a58843009,09/03/2015,True,"fever, rash",author_child
1694,c2507210681,Irenemh23,a58860151,09/04/2015,True,fever,author_child
1695,c2507448289,AndreaM24,a58902712,09/07/2015,False,,
1696,c2507466417,GorillazRainn31,a58902712,09/07/2015,False,,
1697,c2507576062,pam72779,a58905937,09/08/2015,True,fever,author_child
1698,c2507602019,CourtneyCasa,a58928245,09/09/2015,True,reaction,author
1699,c2507670488,manzanitatree,a58940341,09/09/2015,True,fever,author_child
1700,c2507794771,Ashley829606,a58952653,09/10/2015,True,fever,author_child
1701,c2507816574,Soneyra2,a58940341,09/10/2015,True,fever,author_child
1702,c2507856165,canfiec2,a58965892,09/11/2015,True,pain,unclear
1703,c2507911513,1yas,a58975000,09/11/2015,False,,
1704,c2507946342,HethaBee,a58940341,09/11/2015,True,fever,author_child
1705,c2507965605,Ray2TheRay,a58940341,09/12/2015,True,rash,author_child
1706,c2508116434,kt104,a59001943,09/13/2015,True,pain,author
1707,c2508270948,kymetime,a59031235,09/15/2015,True,pain,author_child
1708,c2508410676,jesserae15,a59036857,09/16/2015,True,pain,author
1709,c2508453277,Ashley829606,a59058910,09/16/2015,True,"fever, reaction",author_child
1710,c2508567207,d0lphn,a59079952,09/17/2015,False,,
1711,c2508643393,shayrae3,a59036857,09/18/2015,True,pain,unclear
1712,c2508978974,MaloryArcher,a59136103,09/21/2015,True,fever,unclear
1713,c2508994145,Carmybelle,a59141974,09/21/2015,True,pain,author
1714,c2509284289,princesslilyval,a59191123,09/24/2015,True,"fever, fussy",author_child
1715,c2509302742,Littlelovebugonboard,a59191123,09/24/2015,False,,
1716,c2509394188,jallely,a59208823,09/25/2015,True,reaction,others
1717,c2509481804,SunriseSarahnade,a59205907,09/26/2015,False,,
1718,c2509535390,Itchy&Scratchy,a59205862,09/26/2015,True,"reaction, fever",author_child
1719,c2509541723,Marissa727,a59229100,09/26/2015,True,fever,unclear
1720,c2509784299,PAmclovin,a59268340,09/29/2015,True,reaction,unclear
1721,c2509787934,cabbagepatchdolls,a59269465,09/29/2015,False,,
1722,c2509853895,musiccitywildcat,a59268340,09/29/2015,True,lethargy,author_child
1723,c2509901628,cloud9bbymama,a59287978,09/30/2015,True,pain,author
1724,c2509917793,Astridfrog,a59265658,09/30/2015,True,reaction,author
1725,c2510104827,andrearae81,a59265658,10/02/2015,False,,
1726,c2510309719,Sep2014Mom,a59347804,10/04/2015,False,,
1727,c2510589317,Girlkenny,a59399689,10/07/2015,True,reaction,author_child
1728,c2510609275,herewegoiguess,a59399689,10/07/2015,False,,
1729,c2510676776,Lunajade78,a59413558,10/07/2015,True,fever,author
1730,c2510752685,Lunajade78,a59426494,10/08/2015,True,"lethargy, fussy",unclear
1731,c2510799485,mustanggirl81,a59418211,10/09/2015,True,,author_child
1732,c2510894847,BrookeMeaghan,a59441095,10/09/2015,True,pain,author
1733,c2511217667,firstbabyp,a59496508,10/13/2015,False,,
1734,c2511581213,hazentellia,a59555986,10/16/2015,True,"allergic reaction, fussy",author_child
1735,c2511611025,geraldine9219,a59559976,10/16/2015,True,"fever, fussy",author_child
1736,c2511733229,Cmk2014,a59578342,10/18/2015,True,fever,author_child
1737,c2512039338,Mstorey721,a59627326,10/21/2015,True,"pain, warm",author_child
1738,c2512407169,DanyelleTTC,a59681179,10/24/2015,True,pain,unclear
1739,c2512662460,NatashaM08,a59715343,10/26/2015,True,"pain, fussy",author_child
1740,c2512867215,CSouthMama,a59753179,10/28/2015,True,seizure,unclear
1741,c2513126869,Dawn302,a59791834,10/31/2015,True,fever,author_child
1742,c2513556485,Tobemarilyn,a59864476,11/04/2015,True,fussy,author_child
1743,c2513653379,jarlaxe85,a59848744,11/05/2015,True,"reaction, fever",author_child
1744,c2513670798,DrBold,a59881435,11/05/2015,False,,
1745,c2513760345,RoperFamily2012,a59886556,11/06/2015,False,,
1746,c2514207015,Katie903,a59964061,11/10/2015,True,warm,author_child
1747,c2514222663,Chickadee39,a59964061,11/10/2015,True,fever,author_child
1748,c2514305549,Sept26er,a59979124,11/11/2015,False,,
1749,c2514585582,Mcabrera1418,a60017998,11/14/2015,False,,
1750,c2514590361,babylove8204,a60023452,11/14/2015,True,lump,unclear
1751,c2514644538,Xhuliansmama14,a60032317,11/14/2015,True,reaction,author_child
1752,c2514668435,Baby2isDueMay12,a60031420,11/15/2015,False,,
1753,c2514676032,Eliasesmommy,a48770725,11/15/2015,True,pain,author
1754,c2514749409,Jme1008,a60049114,11/15/2015,True,reaction,author
1755,c2514750147,dragonfly607,a60049114,11/15/2015,True,reaction,author
1756,c2514870563,HappyValley69,a60068980,11/17/2015,True,side effect,author_child
1757,c2514882824,Buzz88,a60070756,11/17/2015,False,,
1758,c2515005723,1982nodak,a60090772,11/18/2015,True,reaction,author
1759,c2515035080,arthursmamma,a60095431,11/18/2015,True,"fever, seizure",author_child
1760,c2515078793,mrsnelson13,a60068980,11/19/2015,True,"diarrhea, lethargy, fussy","author, author_child"
1761,c2515087430,Pafirstimemama,a60103792,11/19/2015,True,fussy,author_child
1762,c2515655706,KelliAnnL,a60020218,11/24/2015,True,rash,author_child
1763,c2515902112,Snowball879,a60233587,11/28/2015,True,pain,author
1764,c2516084199,GoPackGo87,a60265150,11/30/2015,True,pain,author
1765,c2516221259,Newmama1502,a60289147,12/01/2015,True,lethargy,author_child
1766,c2516675736,IndiansFan2B2014,a60357157,12/06/2015,True,fever,author_child
1767,c2516781690,IsaMarieW,a60376654,12/07/2015,True,pain,author_child
1768,c2516785278,MommietoElijah,a60376654,12/07/2015,True,"fever, diarrhea",author_child
1769,c2517136353,alyssaax,a60434038,12/10/2015,True,fever,author_child
1770,c2517137920,esholos85,a60434038,12/10/2015,True,fever,author_child
1771,c2517172559,macLovewjc,a60437974,12/11/2015,True,"reaction, fever",author
1772,c2517705172,Mom2NinoAndAlly,a60485017,12/16/2015,True,reaction,author_child
1773,c2517944268,SlaterK,a60574774,12/18/2015,True,"reaction, fever","unclear, author_child"
1774,c2517944803,babymeow1,a60574774,12/18/2015,True,fever,author_child
1775,c2518214038,Kerich1117,a60620254,12/21/2015,True,fussy,author_child
1776,c2518588102,1realbusymom,a60677911,12/26/2015,True,reaction,author
1777,c2518889002,sunitadeepu,a60737458,12/30/2015,True,pain,author_child
1778,c2519589491,1realbusymom,a60842119,01/06/2016,True,reaction,author
1779,c2519691145,JAR9802,a60842119,01/07/2016,True,reaction,author
1780,c2520171665,HopingForBabyK,a60940606,01/11/2016,True,"lethargy, pain",unclear
1781,c2520209620,Mattylee,a60945817,01/12/2016,True,fussy,author_child
1782,c2520241791,virginia80,a60753787,01/12/2016,True,fever,author
1783,c2520333383,nibs777,a60963430,01/13/2016,False,,
1784,c2520461033,simsl3gacies,a60987079,01/14/2016,True,fussy,author_child
1785,c2520563296,LylaBeans'Mama,a60926278,01/15/2016,True,seizure,author_child
1786,c2520563765,Pilatesmom1990,a60987079,01/15/2016,True,fever,author_child
1787,c2520590909,IslandMenagerie6,a60999517,01/15/2016,True,lump,author_child
1788,c2520594362,Sanic8,a60999517,01/15/2016,True,fever,author_child
1789,c2520656145,babyn921,a61017169,01/16/2016,True,pain,author
1790,c2520720603,MammaCheeze,a61012546,01/16/2016,True,"fever, lethargy",author_child
1791,c2520758330,Mom2NinoAndAlly,a60920296,01/17/2016,True,reaction,author_child
1792,c2520903035,lmalexander86,a61057849,01/18/2016,True,headache,author
1793,c2521044528,Runningmama62,a61049380,01/20/2016,True,reaction,author
1794,c2521139464,Mymi22,a61095331,01/21/2016,True,lethargy,author_child
1795,c2521144913,Slangvar,a61090952,01/21/2016,True,"fever, fussy, lethargy",author_child
1796,c2521244230,Kdg22,a61109428,01/22/2016,True,lethargy,author_child
1797,c2521246844,MsPigglyPooh,a61111174,01/22/2016,True,"fever, rash",author_child
1798,c2521568140,MommaBearof2cubs,a61161184,01/25/2016,False,,
1799,c2521568746,Sdparrothead,a61161184,01/25/2016,True,fever,unclear
1800,c2521701829,Princesaturtle,a61182145,01/26/2016,True,seizure,author_child
1801,c2521809377,Elizabethjackson06,a61197346,01/27/2016,True,reaction,others
1802,c2521870386,KaylamPearson,a61203970,01/28/2016,True,pain,author
1803,c2521889343,tinamarie0714,a61204846,01/28/2016,True,reaction,author_child
1804,c2521911154,WhRsMyBaBy,a61204846,01/28/2016,True,seizure,unclear
1805,c2522341263,Chantalleyboo,a61051132,02/02/2016,False,,
1806,c2522524006,RPep714,a61309399,02/03/2016,False,,
1807,c2522587707,beanmamajama,a61284529,02/04/2016,True,"reaction, rash",author_child
1808,c2522645093,gavta,a61332181,02/05/2016,True,reaction,author
1809,c2522744526,xanthine,a61301140,02/06/2016,True,reaction,unclear
1810,c2523239347,Jakesma2,a61428667,02/11/2016,True,"fever, reaction",author_child
1811,c2523267100,Smiley7092,a61432135,02/11/2016,True,"pain, lump",author
1812,c2523277863,badabadoo523,a61432135,02/11/2016,False,,
1813,c2523548232,BeachieK,a61471063,02/15/2016,True,seizure,author_child
1814,c2523668049,raeisawesome,a61496329,02/16/2016,True,reaction,author_child
1815,c2523837108,AussieLady7,a61511176,02/18/2016,True,reaction,unclear
1816,c2524125072,Jackie71710,a61569817,02/21/2016,True,fussy,author_child
1817,c2524125570,JgMama514,a61569817,02/21/2016,True,fever,author_child
1818,c2524480407,tiff82508,a61626910,02/25/2016,True,fussy,author_child
1819,c2524480662,MeghanPlusDavid,a61626910,02/25/2016,True,fever,author_child
1820,c2524636885,kendramc83,a61650139,02/26/2016,True,pain,unclear
1821,c2525533683,fin83,a61790176,03/07/2016,True,"fever, pain",author
1822,c2525577600,WMCR2001,a61800112,03/08/2016,False,,
1823,c2525599604,CollegeMommy22,a61803007,03/08/2016,True,reaction,author
1824,c2525731311,Barefoot111,a61824040,03/09/2016,True,fever,author_child
1825,c2525749543,kiraskysmama,a61827022,03/09/2016,True,fever,author_child
1826,c2526250660,MomaBaker,a61905106,03/15/2016,True,fever,unclear
1827,c2526273415,expectingbabyschu,a61911115,03/15/2016,False,,
1828,c2526274764,ihatenae,a61911115,03/15/2016,True,"reaction, fever",author_child
1829,c2526408985,Cassie9289,a61933255,03/17/2016,True,pain,unclear
1830,c2526470291,KNara,a61914529,03/17/2016,True,fever,author_child
1831,c2526485870,HippiemamaX4,a61939168,03/18/2016,True,allergic reaction,author
1832,c2527317599,FinBaby3,a62076004,03/27/2016,True,reaction,author_child
1833,c2527407666,jacquievee,a62088712,03/28/2016,True,pain,author
1834,c2527515352,BumbleBee2015,a62053549,03/30/2016,True,lethargy,author_child
1835,c2527523574,bhartman3,a62092768,03/30/2016,True,reaction,author_child
1836,c2527548931,domoheartsu,a61389871,03/30/2016,True,fever,author
1837,c2527979995,dwelsh565,a32375413,04/04/2016,True,rash,author_child
1838,c2528273671,lilMzMia,a62220160,04/07/2016,False,,
1839,c2528777104,CarmenK0401,a62298418,04/12/2016,False,,
1840,c2528784396,dngmyers,a62300260,04/13/2016,True,fussy,author_child
1841,c2528963250,PPOO,a62328403,04/15/2016,True,"fever, fussy",author_child
1842,c2529031699,nictorious,a62338591,04/15/2016,False,,
1843,c2529412869,Jg1217,a62401399,04/20/2016,True,pain,author_child
1844,c2529430839,mizzoucardspt,a62403985,04/20/2016,True,reaction,author_child
1845,c2529645807,ThisMamaHere,a62432998,04/23/2016,True,fever,author_child
1846,c2530357733,AngelH89,a62541859,05/01/2016,True,"fussy, lethargy",author_child
1847,c2530370356,Rachael438,a62541859,05/02/2016,False,,
1848,c2530683892,chelsea.rains90,a62591500,05/05/2016,True,diarrhea,author_child
1849,c2531061445,Karleesmom2016,a62651023,05/10/2016,True,fever,author
1850,c2531101582,littlekmass,a62638291,05/11/2016,True,allergic reaction,author
1851,c2531185969,Toloveanotherperson2,a62670232,05/12/2016,False,,
1852,c2531593809,BabysCoffee,a62720911,05/17/2016,True,reaction,author_child
1853,c2531931239,masmira1,a62780221,05/21/2016,False,,
1854,c2532215844,Daisyjewell,a62822323,05/24/2016,True,fussy,author_child
1855,c2532384249,bounce535,a62752324,05/26/2016,True,"reaction, fever",author_child
1856,c2532429079,IndiChic,a62859298,05/27/2016,True,lethargy,author_child
1857,c2532467133,themrsc_,a62864773,05/27/2016,True,"fever, pain",author
1858,c2532479682,BabyMadisonR,a62867002,05/28/2016,False,,
1859,c2532613047,DeCe80,a62888983,05/30/2016,True,fussy,author_child
1860,c2532817406,wdgill,a62922565,06/02/2016,True,pain,author
1861,c2532839154,herewegoiguess,a62925985,06/02/2016,True,fever,author_child
1862,c2532936264,Nicnacnails,a62941345,06/03/2016,True,pain,author_child
1863,c2532937964,b_penrose,a62941345,06/03/2016,True,pain,author_child
1864,c2533024761,carly406,a62865592,06/04/2016,False,,
1865,c2533062607,Maverick2007,a62945782,06/05/2016,True,"fever, seizure",author_child
1866,c2533063770,mamafoisy,a62961031,06/05/2016,True,"fever, fussy",author_child
1867,c2533123031,taztabboo,a62941345,06/06/2016,True,pain,author_child
1868,c2533336562,PandaBear469,a63004468,06/09/2016,True,warm,author_child
1869,c2533340506,Kaylasantos,a63004987,06/09/2016,True,reaction,author
1870,c2533545587,mebaby333,a63031888,06/11/2016,True,fever,author
1871,c2533546307,amandanicole1,a63031888,06/11/2016,False,,
1872,c2533992967,Kelsmomx2,a63103270,06/17/2016,False,,
1873,c2533993427,Sectimemama,a63103270,06/17/2016,True,fussy,author_child
1874,c2534092387,JennaDAZ,a63026260,06/19/2016,True,reaction,author
1875,c2534221867,NittanyMomma,a63139552,06/21/2016,True,diarrhea,author_child
1876,c2534321150,JussJess312,a63153028,06/22/2016,True,reaction,author
1877,c2534330530,mcleodmama,a63153028,06/22/2016,True,allergic reaction,unclear
1878,c2534373674,SarahBeth36,a63151213,06/23/2016,True,fever,author_child
1879,c2534478557,BabysCoffee,a63178888,06/24/2016,True,reaction,unclear
1880,c2534513194,sniens,a63178888,06/24/2016,True,reaction,author_child
1881,c2534551447,LangstonsMama,a63188869,06/25/2016,True,allergic reaction,author
1882,c2534918084,lilac101,a63185890,06/30/2016,False,,
1883,c2535208579,Ivorytusks,a63293029,07/04/2016,False,,
1884,c2535368246,MamaParadise,a63315649,07/06/2016,True,"reaction, fever","others, unclear"
1885,c2535448408,spoiledbritt13,a63332761,07/07/2016,False,,
1886,c2535686557,sillyblondegirl17,a63369484,07/11/2016,True,reaction,author_child
1887,c2535723981,Linzlu13,a63376453,07/11/2016,True,"rash, fussy",author_child
1888,c2535835909,jmw8710,a63332761,07/13/2016,False,,
1889,c2535841164,paintednightsky,a63370882,07/13/2016,True,reaction,author
1890,c2535948597,Screenname1357,a63413809,07/14/2016,True,fever,author_child
1891,c2535996235,thesarahgirl,a63423361,07/15/2016,True,fussy,author_child
1892,c2536001408,DTS2016,a63413809,07/15/2016,True,fever,author_child
1893,c2536621924,corinnemoore,a63522460,07/23/2016,True,fever,author
1894,c2536780132,Arfy77,a63546676,07/26/2016,True,allergic reaction,author_child
1895,c2536801539,Jsscuban,a63546676,07/26/2016,True,reaction,unclear
1896,c2537272844,ToBeMom2016,a63625165,08/01/2016,False,,
1897,c2537328355,MandyKatie,a63625042,08/02/2016,True,reaction,unclear
1898,c2537478230,Jennapen,a63658948,08/04/2016,True,reaction,author
1899,c2537616633,HarvestJess,a63682873,08/06/2016,True,"reaction, lump",author
1900,c2537824123,JTRE2015,a63713518,08/09/2016,True,"fever, fussy",author_child
1901,c2537909753,korincob,a63730123,08/10/2016,True,fever,author_child
1902,c2538171821,Keekers12,a63773368,08/14/2016,True,lump,author_child
1903,c2538273799,Katep33,a63789862,08/15/2016,True,"pain, side effect",author
1904,c2538362953,mommy040508,a63798904,08/17/2016,False,,
1905,c2539460450,Jess62114,a63972058,09/01/2016,True,fussy,author_child
1906,c2539529327,mountainsound,a63991720,09/02/2016,True,side effect,author_child
1907,c2539548914,madetoshine19,a63986203,09/02/2016,False,,
1908,c2539842888,cmbrown3093,a64042975,09/07/2016,True,pain,author
1909,c2539891641,marjdd,a64049905,09/07/2016,True,reaction,author
1910,c2540062352,rlbananas,a64069528,09/10/2016,True,side effect,author
1911,c2540547953,Chickmunk81,a64153060,09/17/2016,True,"lethargy, fussy",author_child
1912,c2540699917,ohpaulina,a64178128,09/19/2016,True,reaction,author_child
1913,c2540722041,MapleSyrupMama,a64181314,09/19/2016,True,reaction,author
1914,c2540881418,bdilich,a64205641,09/21/2016,False,,
